 |       | FCNC      | t#bar{t} + jets      | t#bar{t} +  gam      | VV      | Single Top      | t#bar{t} + V      | W+Gam      | W + jets      | Z + jets      | Z+Gam |
 | Muon isolation eff. (stat) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon isolation eff. (syst) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon TTVA (stat) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon TTVA (syst) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon trigger eff. (stat) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | Muon trigger eff. (syst) | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | SF(photon ID) | -nan / -nan | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 | -1 / -1 |
 | SF(photon iso.) | -nan / -nan | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 | -0.999998 / -0.999998 |
 | Pile-up | -nan / -nan | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 | -0.9939 / -0.392444 |
 | JVT | -nan / -nan | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 | -0.999959 / -0.999994 |
 | EGamFake | -nan / -nan | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 | -0.997817 / -1 |
 | JGamFake | -nan / -nan | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 | -0.408381 / -1 |
 | PDF Unc. NNPDF | -nan / -nan | 0 / 0 | 0 / 0 | -0.999677 / 0.946443 | -0.999677 / 0.946443 | -0.999677 / 0.946443 | -0.999677 / 0.946443 | -0.999677 / 0.946443 | -0.999677 / 0.946443 | -0.999677 / 0.946443 |
 | c-tag Eigenvar. 1 | -nan / -nan | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 | -2.34338e-08 / -2.64697e-08 |
 | c-tag Eigenvar. 2 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 3 | -nan / -nan | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 | -2.53485e-08 / -2.4833e-08 |
 | c-tag Eigenvar. 4 | -nan / -nan | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 | -2.52729e-08 / -2.49119e-08 |
 | c-tag Eigenvar. 5 | -nan / -nan | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 | -2.50856e-08 / -2.51025e-08 |
 | c-tag Eigenvar. 6 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 7 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 8 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 9 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 10 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 11 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 12 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 13 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 14 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 15 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 16 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 17 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 18 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 19 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | c-tag Eigenvar. 20 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 1 | -nan / -nan | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 | -2.57709e-08 / -2.43389e-08 |
 | light-tag Eigenvar. 2 | -nan / -nan | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 | -2.5106e-08 / -2.50815e-08 |
 | light-tag Eigenvar. 3 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 4 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 5 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 6 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 7 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 8 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 9 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 10 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 11 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 12 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 13 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 14 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 15 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 16 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 17 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 18 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 19 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | light-tag Eigenvar. 20 | -nan / -nan | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 | -2.52621e-08 / -2.52621e-08 |
 | b-tag Eigenvar. 2 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 3 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 4 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 5 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 6 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 7 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 8 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 9 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 10 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 11 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 12 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 13 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 14 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 15 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 16 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
 | b-tag Eigenvar. 17 | -nan / -nan | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 | -1 / 1 |
